"Dossard","Place","Nom","Club","Cat","Resultats","Valeur","Pts_course","Temps_pur","Penalites","Portes","ID_competition","ID_course","annee","Type","NomCompet","NumCourse","Date","Embarcation"
"385","2","Titouan Estanguet","Pau Canoe-kayak Club Universitaire","J","90.29","79.57","101.25","88.29","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"392","3","Hugo Regnier","Kayak Club De Rennes","S","90.83","51","107.44","88.83","2","0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"375","4","Joris Hello","Orthez Nautique C.k.","S","90.85","80.97","107.67","88.85","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"354","5","Alan Dollo","Pau Canoe-kayak Club Universitaire","S","90.88","153.09","108.02","90.88","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"387","6","Pol Oulhen","Les Alligators - Landerneau","S","90.93","80","108.59","90.93","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"378","7","Theo Desvignes","Angouleme Canoe Kayak","S","91.36","87.95","113.52","91.36","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"373","8","Mael Hervault","Eyrieux Canoe Kayak","S","91.52","95.01","115.36","87.52","4","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"382","9","Gino Benini","V.p.a. Pont D'arc","S","91.54","83.51","115.59","89.54","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"379","10","Elouan Debliquy","Cesson Sevigne Canoe Kayak Les Poissons Volants","J","91.77","89.1","118.23","89.77","2","0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"361","11","Martin Daviet","Golbey Epinal St Nabord","S","92.64","128.27","128.21","92.64","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"340","12","Valerian Descot","Red Star Club Champigny","J","92.66","197.43","128.44","92.66","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"363","13","Tom Babin","Canoe-kayak Saujon","S","92.88","126.02","130.97","92.88","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"348","14","Arnaud Verrons","Pau Canoe-kayak Club Universitaire","S","92.97","152.66","132","92.97","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"365","15","Emilien Courtiade","Etoile Amou Canoe Kayak","S","93.59","110.86","139.11","93.59","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"390","16","Maxime Aubertin","Golbey Epinal St Nabord","S","93.62","61.78","139.46","89.62","4","0-0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"347","17","Cedric Landreau","Pau Canoe-kayak Club Universitaire","S","94.11","132.7","145.08","92.11","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"362","18","Ianis Triomphe","Chambery Le Bourget Canoe Kayak","J","94.35","113.59","147.83","92.35","2","0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"384","19","Lucas Latimier","Golbey Epinal St Nabord","S","94.37","83.35","148.06","94.37","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"337","20","Lucas Jacob","Ass. Sportive Mantaise","S","94.61","122.28","150.82","94.61","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"371","21","Etienne Daille","Ckc Vallee De L'ain","V1","94.67","99.13","151.5","94.67","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"372","22","Pierre Grapotte","Club Nautique De La Platiere","S","94.7","99.92","151.85","90.7","4","0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"349","23","Gregoire Guerin","C.k. St Maurice Gourdans","S","94.75","151.15","152.42","94.75","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"345","24","Alois Brucher","Red Star Club Champigny","J","95.08","153.18","156.21","93.08","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"356","25","Jonah Hanrahan","Pau Canoe-kayak Club Universitaire","J","95.17","98.01","157.24","93.17","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"358","26","Fantin Delage-garez","Canoe Kayak Aturin","S","95.19","135.37","157.47","95.19","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"335","27","Timothee Borde","Angouleme Canoe Kayak","J","95.24","223.58","158.04","93.24","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"338","28","Martin Lapeze","Orthez Nautique C.k.","M","95.38","174.5","159.65","95.38","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"367","29","Elliot Perez","Alck Bagneres De Bigorre","S","95.75","118.35","163.9","93.75","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"342","30","Tao Petit","C.k.c. Beaurainvillois","J","95.81","171.07","164.58","93.81","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"374","31","Florian Busson","Canoe Kayak Club Sabolien","S","95.97","99.51","166.42","95.97","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"368","32","Romain Bruneau","Canoe Kayak Clisson","S","97.64","105.37","185.58","89.64","8","0-0-0-0-0-2-0-0-2-0-0-0-0-0-2-2-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"353","33","Benoit Chantry","Red Star Club Champigny","V3","97.68","141.82","186.04","95.68","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"386","34","Mael Bernes","Alck Bagneres De Bigorre","S","98.38","81.72","194.07","92.38","6","0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-2-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"343","35","Yvan Leblond","C.k.c. Beaurainvillois","S","98.88","189.04","199.81","98.88","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"346","36","Luca Chapatte","Eaux Vives Oyonnax C.k.","J","99.19","139.86","203.37","93.19","6","0-0-0-0-2-0-2-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"350","37","Djendy Simeant","Canoe-kayak Saujon","S","99.31","137.49","204.74","93.31","6","0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"334","38","Theo Chetoui","Val De L'indre Canoe Kayak","C","99.67","242.74","208.87","97.67","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"351","39","Max Derame","C.k. Chateau Thebaud","S","100.14","151.45","214.27","98.14","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"344","40","Jules Raoul","Eyrieux Canoe Kayak","J","102.98","159.44","246.85","100.98","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
"339","41","Felix Chevallier","Association Vezere Canoe Kayak","J","103.1","211.62","248.23","99.1","4","0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4347,20120447,2024,"Manche 6 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-11","K1H"
